starttime	seconds	ctime	dtime	ttime	wait
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	4	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:22 2022	1653167842	0	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:22 2022	1653167842	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:22 2022	1653167842	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:22 2022	1653167842	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:32 2022	1653167852	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
Sat May 21 23:17:39 2022	1653167859	1	4	5	4
