starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 01:16:16 2022	1653174976	1	4	5	4
Sun May 22 01:16:12 2022	1653174972	1	5	5	5
Sun May 22 01:16:12 2022	1653174972	0	5	5	5
Sun May 22 01:16:09 2022	1653174969	1	5	5	5
Sun May 22 01:16:14 2022	1653174974	1	5	5	5
Sun May 22 01:16:16 2022	1653174976	1	5	5	5
Sun May 22 01:16:12 2022	1653174972	1	5	5	5
Sun May 22 01:16:16 2022	1653174976	1	5	5	5
Sun May 22 01:16:16 2022	1653174976	0	5	5	3
Sun May 22 01:16:13 2022	1653174973	1	5	5	5
Sun May 22 01:16:18 2022	1653174978	1	5	5	5
Sun May 22 01:16:11 2022	1653174971	1	5	6	3
Sun May 22 01:16:16 2022	1653174976	1	5	6	5
Sun May 22 01:16:16 2022	1653174976	1	5	6	3
Sun May 22 01:16:15 2022	1653174975	1	5	6	5
Sun May 22 01:16:10 2022	1653174970	1	5	6	4
Sun May 22 01:16:16 2022	1653174976	1	5	6	5
Sun May 22 01:16:13 2022	1653174973	1	5	6	5
Sun May 22 01:16:13 2022	1653174973	0	5	6	5
Sun May 22 01:16:16 2022	1653174976	1	5	6	4
Sun May 22 01:16:10 2022	1653174970	1	5	6	4
Sun May 22 01:16:04 2022	1653174964	0	5	6	4
Sun May 22 01:16:14 2022	1653174974	1	5	6	5
Sun May 22 01:16:12 2022	1653174972	0	5	6	5
Sun May 22 01:15:37 2022	1653174937	1	5	6	3
Sun May 22 01:16:24 2022	1653174984	1	5	6	5
Sun May 22 01:15:48 2022	1653174948	1	5	6	5
Sun May 22 01:16:08 2022	1653174968	1	5	6	5
Sun May 22 01:16:15 2022	1653174975	1	5	6	5
Sun May 22 01:16:06 2022	1653174966	0	5	6	5
Sun May 22 01:16:14 2022	1653174974	1	5	6	5
Sun May 22 01:15:47 2022	1653174947	1	5	6	5
Sun May 22 01:16:12 2022	1653174972	1	5	6	5
Sun May 22 01:15:40 2022	1653174940	1	5	6	5
Sun May 22 01:16:23 2022	1653174983	1	5	6	5
Sun May 22 01:16:14 2022	1653174974	1	5	6	5
Sun May 22 01:16:10 2022	1653174970	1	5	6	4
Sun May 22 01:16:13 2022	1653174973	1	5	6	5
Sun May 22 01:16:22 2022	1653174982	0	5	6	5
Sun May 22 01:16:15 2022	1653174975	1	5	6	4
Sun May 22 01:15:38 2022	1653174938	1	5	6	5
