starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:12:50 2022	1653171170	1	8	10	8
Sun May 22 00:12:50 2022	1653171170	1	10	11	10
Sun May 22 00:11:57 2022	1653171117	2	10	11	9
Sun May 22 00:12:50 2022	1653171170	1	11	12	11
Sun May 22 00:12:09 2022	1653171129	1	11	12	11
Sun May 22 00:12:50 2022	1653171170	3	9	12	9
Sun May 22 00:12:09 2022	1653171129	1	12	13	11
Sun May 22 00:12:09 2022	1653171129	1	12	13	12
Sun May 22 00:12:09 2022	1653171129	1	12	13	12
Sun May 22 00:12:10 2022	1653171130	2	12	13	12
Sun May 22 00:12:10 2022	1653171130	2	11	13	11
Sun May 22 00:12:09 2022	1653171129	2	11	13	11
Sun May 22 00:12:09 2022	1653171129	1	12	13	12
Sun May 22 00:12:09 2022	1653171129	1	13	14	13
Sun May 22 00:12:50 2022	1653171170	2	12	14	12
Sun May 22 00:12:10 2022	1653171130	1	13	14	13
Sun May 22 00:12:50 2022	1653171170	2	12	14	12
Sun May 22 00:11:57 2022	1653171117	1	13	14	13
Sun May 22 00:11:57 2022	1653171117	1	13	14	13
Sun May 22 00:11:57 2022	1653171117	1	13	14	13
Sun May 22 00:12:10 2022	1653171130	3	11	15	11
Sun May 22 00:11:57 2022	1653171117	1	14	15	14
Sun May 22 00:12:10 2022	1653171130	1	14	15	14
Sun May 22 00:11:57 2022	1653171117	1	14	15	14
Sun May 22 00:12:50 2022	1653171170	1	14	15	14
Sun May 22 00:12:41 2022	1653171161	3	12	15	12
Sun May 22 00:12:09 2022	1653171129	1	14	15	14
Sun May 22 00:12:50 2022	1653171170	2	13	15	13
Sun May 22 00:12:50 2022	1653171170	2	13	15	13
Sun May 22 00:12:10 2022	1653171130	1	14	15	14
Sun May 22 00:12:09 2022	1653171129	1	15	15	14
Sun May 22 00:12:50 2022	1653171170	3	13	16	13
Sun May 22 00:12:10 2022	1653171130	1	14	16	14
Sun May 22 00:11:57 2022	1653171117	1	14	16	9
Sun May 22 00:12:09 2022	1653171129	1	15	16	15
Sun May 22 00:12:50 2022	1653171170	1	15	16	15
Sun May 22 00:12:09 2022	1653171129	3	13	16	13
Sun May 22 00:12:50 2022	1653171170	1	15	16	15
Sun May 22 00:12:10 2022	1653171130	2	14	16	14
Sun May 22 00:12:50 2022	1653171170	2	14	16	14
Sun May 22 00:12:50 2022	1653171170	3	13	16	13
Sun May 22 00:12:50 2022	1653171170	3	14	17	14
Sun May 22 00:12:50 2022	1653171170	1	16	17	16
Sun May 22 00:12:50 2022	1653171170	2	15	17	15
Sun May 22 00:12:10 2022	1653171130	1	16	17	15
Sun May 22 00:12:09 2022	1653171129	2	15	17	15
Sun May 22 00:12:50 2022	1653171170	1	16	17	16
Sun May 22 00:12:50 2022	1653171170	2	15	17	15
Sun May 22 00:12:50 2022	1653171170	1	16	17	16
Sun May 22 00:12:50 2022	1653171170	2	15	17	15
Sun May 22 00:12:50 2022	1653171170	3	14	17	14
Sun May 22 00:12:10 2022	1653171130	1	16	17	16
Sun May 22 00:12:10 2022	1653171130	1	17	17	17
Sun May 22 00:12:50 2022	1653171170	1	16	17	16
Sun May 22 00:11:57 2022	1653171117	1	16	17	16
Sun May 22 00:12:50 2022	1653171170	2	15	18	15
Sun May 22 00:12:50 2022	1653171170	2	16	18	16
Sun May 22 00:12:50 2022	1653171170	1	17	18	17
Sun May 22 00:12:50 2022	1653171170	1	17	18	17
Sun May 22 00:12:09 2022	1653171129	1	17	18	16
Sun May 22 00:12:09 2022	1653171129	1	16	18	16
Sun May 22 00:12:09 2022	1653171129	1	17	18	16
Sun May 22 00:12:50 2022	1653171170	1	17	18	17
Sun May 22 00:12:50 2022	1653171170	3	15	18	15
Sun May 22 00:12:50 2022	1653171170	1	17	18	17
Sun May 22 00:12:50 2022	1653171170	2	16	18	16
Sun May 22 00:12:09 2022	1653171129	2	16	18	16
Sun May 22 00:12:50 2022	1653171170	1	17	18	17
Sun May 22 00:12:50 2022	1653171170	1	17	18	17
Sun May 22 00:12:50 2022	1653171170	1	17	19	17
Sun May 22 00:12:50 2022	1653171170	1	18	19	18
Sun May 22 00:12:10 2022	1653171130	1	18	19	18
Sun May 22 00:12:05 2022	1653171125	3	16	19	16
Sun May 22 00:12:09 2022	1653171129	2	17	19	17
Sun May 22 00:12:10 2022	1653171130	1	18	19	16
Sun May 22 00:11:57 2022	1653171117	2	17	19	17
Sun May 22 00:11:57 2022	1653171117	2	17	19	17
Sun May 22 00:11:59 2022	1653171119	2	18	19	18
Sun May 22 00:12:41 2022	1653171161	1	18	19	18
Sun May 22 00:12:50 2022	1653171170	2	17	19	17
Sun May 22 00:12:50 2022	1653171170	1	18	19	18
Sun May 22 00:12:50 2022	1653171170	2	18	19	18
Sun May 22 00:12:10 2022	1653171130	1	19	19	19
Sun May 22 00:12:50 2022	1653171170	1	18	19	18
Sun May 22 00:12:50 2022	1653171170	2	17	19	17
Sun May 22 00:12:50 2022	1653171170	2	18	20	18
Sun May 22 00:12:10 2022	1653171130	1	19	20	19
Sun May 22 00:12:09 2022	1653171129	1	19	20	18
Sun May 22 00:12:36 2022	1653171156	2	18	20	18
Sun May 22 00:11:57 2022	1653171117	2	18	20	18
Sun May 22 00:12:50 2022	1653171170	1	19	20	19
Sun May 22 00:12:10 2022	1653171130	1	19	20	19
Sun May 22 00:12:50 2022	1653171170	2	18	20	18
Sun May 22 00:11:57 2022	1653171117	1	19	20	19
Sun May 22 00:12:46 2022	1653171166	1	19	20	18
Sun May 22 00:12:50 2022	1653171170	1	20	20	20
Sun May 22 00:12:10 2022	1653171130	2	18	20	18
Sun May 22 00:11:57 2022	1653171117	1	19	21	19
Sun May 22 00:12:09 2022	1653171129	2	18	21	18
Sun May 22 00:11:57 2022	1653171117	2	18	21	18
Sun May 22 00:12:50 2022	1653171170	2	19	21	19
Sun May 22 00:12:41 2022	1653171161	5	16	21	16
Sun May 22 00:12:50 2022	1653171170	1	20	21	20
Sun May 22 00:11:57 2022	1653171117	2	19	21	19
Sun May 22 00:12:09 2022	1653171129	1	21	21	20
Sun May 22 00:12:50 2022	1653171170	2	19	21	19
Sun May 22 00:12:50 2022	1653171170	4	17	21	17
Sun May 22 00:12:50 2022	1653171170	1	20	21	20
Sun May 22 00:12:28 2022	1653171148	4	17	21	17
Sun May 22 00:12:50 2022	1653171170	2	20	21	20
Sun May 22 00:12:50 2022	1653171170	2	20	21	20
Sun May 22 00:11:57 2022	1653171117	1	20	21	20
Sun May 22 00:12:50 2022	1653171170	1	20	22	20
Sun May 22 00:12:10 2022	1653171130	4	17	22	17
Sun May 22 00:12:10 2022	1653171130	4	17	22	17
Sun May 22 00:12:46 2022	1653171166	1	20	22	20
Sun May 22 00:12:10 2022	1653171130	3	19	22	18
Sun May 22 00:12:50 2022	1653171170	1	21	22	21
Sun May 22 00:11:57 2022	1653171117	1	21	22	21
Sun May 22 00:12:50 2022	1653171170	1	21	22	21
Sun May 22 00:12:05 2022	1653171125	4	18	22	18
Sun May 22 00:12:28 2022	1653171148	3	20	22	19
Sun May 22 00:12:50 2022	1653171170	3	19	22	19
Sun May 22 00:12:10 2022	1653171130	2	20	22	20
Sun May 22 00:12:09 2022	1653171129	2	20	22	20
Sun May 22 00:12:36 2022	1653171156	2	21	22	20
Sun May 22 00:12:50 2022	1653171170	1	21	22	21
Sun May 22 00:12:50 2022	1653171170	3	19	23	18
Sun May 22 00:12:05 2022	1653171125	2	20	23	19
Sun May 22 00:12:09 2022	1653171129	2	21	23	21
Sun May 22 00:12:10 2022	1653171130	1	22	23	21
Sun May 22 00:12:50 2022	1653171170	1	22	23	22
Sun May 22 00:12:10 2022	1653171130	2	21	23	21
Sun May 22 00:12:41 2022	1653171161	1	22	23	22
Sun May 22 00:12:45 2022	1653171165	2	21	23	21
Sun May 22 00:12:10 2022	1653171130	7	16	23	16
Sun May 22 00:12:50 2022	1653171170	2	22	23	22
Sun May 22 00:12:09 2022	1653171129	3	21	23	21
Sun May 22 00:12:10 2022	1653171130	4	19	23	19
Sun May 22 00:12:28 2022	1653171148	3	21	23	20
Sun May 22 00:12:10 2022	1653171130	6	17	24	17
Sun May 22 00:12:50 2022	1653171170	3	20	24	20
Sun May 22 00:12:45 2022	1653171165	1	22	24	22
Sun May 22 00:11:57 2022	1653171117	3	21	24	21
Sun May 22 00:12:10 2022	1653171130	1	23	24	22
Sun May 22 00:12:10 2022	1653171130	2	22	24	22
Sun May 22 00:12:41 2022	1653171161	2	22	24	22
Sun May 22 00:12:50 2022	1653171170	2	22	24	22
Sun May 22 00:12:05 2022	1653171125	6	18	24	18
Sun May 22 00:12:41 2022	1653171161	2	22	24	22
Sun May 22 00:12:09 2022	1653171129	2	22	24	22
Sun May 22 00:12:50 2022	1653171170	3	22	24	21
Sun May 22 00:12:10 2022	1653171130	2	22	24	22
Sun May 22 00:12:50 2022	1653171170	2	23	24	23
Sun May 22 00:12:10 2022	1653171130	1	24	24	24
Sun May 22 00:12:51 2022	1653171171	1	24	24	23
Sun May 22 00:12:50 2022	1653171170	1	23	25	23
Sun May 22 00:12:41 2022	1653171161	1	23	25	23
Sun May 22 00:12:28 2022	1653171148	1	23	25	23
Sun May 22 00:12:10 2022	1653171130	1	23	25	23
