starttime	seconds	ctime	dtime	ttime	wait
Sat May 21 23:29:45 2022	1653168585	1	4	5	4
Sat May 21 23:29:51 2022	1653168591	1	4	5	4
Sat May 21 23:29:45 2022	1653168585	1	4	5	4
Sat May 21 23:29:44 2022	1653168584	1	5	5	4
Sat May 21 23:29:45 2022	1653168585	1	5	6	5
Sat May 21 23:29:44 2022	1653168584	1	5	6	5
Sat May 21 23:29:45 2022	1653168585	1	5	6	5
Sat May 21 23:29:45 2022	1653168585	1	6	6	6
Sat May 21 23:29:44 2022	1653168584	1	5	6	5
Sat May 21 23:29:45 2022	1653168585	1	6	7	6
Sat May 21 23:29:45 2022	1653168585	1	6	7	6
Sat May 21 23:29:51 2022	1653168591	1	6	7	6
Sat May 21 23:29:45 2022	1653168585	1	6	7	6
Sat May 21 23:29:45 2022	1653168585	1	6	7	6
Sat May 21 23:29:44 2022	1653168584	1	6	7	6
Sat May 21 23:29:44 2022	1653168584	1	6	7	6
Sat May 21 23:29:45 2022	1653168585	2	5	7	5
Sat May 21 23:29:45 2022	1653168585	1	6	7	6
Sat May 21 23:29:44 2022	1653168584	1	6	7	6
Sat May 21 23:29:44 2022	1653168584	1	6	7	6
Sat May 21 23:29:44 2022	1653168584	1	6	7	6
Sat May 21 23:29:45 2022	1653168585	1	7	7	6
Sat May 21 23:29:45 2022	1653168585	2	6	8	6
Sat May 21 23:29:44 2022	1653168584	1	7	8	7
Sat May 21 23:29:51 2022	1653168591	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	6	8	6
Sat May 21 23:29:51 2022	1653168591	2	6	8	6
Sat May 21 23:29:51 2022	1653168591	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	8	8	8
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:51 2022	1653168591	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	8	7
Sat May 21 23:29:45 2022	1653168585	1	7	9	7
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:44 2022	1653168584	1	8	9	8
Sat May 21 23:30:01 2022	1653168601	1	8	9	7
Sat May 21 23:29:45 2022	1653168585	2	7	9	7
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	7	9	7
Sat May 21 23:29:51 2022	1653168591	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	2	7	9	7
Sat May 21 23:29:44 2022	1653168584	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:51 2022	1653168591	1	8	9	8
Sat May 21 23:30:01 2022	1653168601	1	9	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:45 2022	1653168585	1	8	9	8
Sat May 21 23:29:44 2022	1653168584	1	8	9	8
Sat May 21 23:29:46 2022	1653168586	1	9	9	8
Sat May 21 23:29:44 2022	1653168584	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	2	8	10	8
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	8	10	8
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	3	6	10	6
Sat May 21 23:29:46 2022	1653168586	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	8	10	8
Sat May 21 23:29:44 2022	1653168584	2	8	10	8
Sat May 21 23:29:45 2022	1653168585	2	8	10	8
Sat May 21 23:29:44 2022	1653168584	1	9	10	9
Sat May 21 23:29:51 2022	1653168591	1	9	10	9
Sat May 21 23:29:44 2022	1653168584	1	8	10	8
Sat May 21 23:29:45 2022	1653168585	1	8	10	8
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:44 2022	1653168584	1	9	10	9
Sat May 21 23:30:01 2022	1653168601	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:44 2022	1653168584	1	9	10	9
Sat May 21 23:29:44 2022	1653168584	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:44 2022	1653168584	2	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	2	8	10	8
Sat May 21 23:29:45 2022	1653168585	2	8	10	8
Sat May 21 23:29:44 2022	1653168584	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	10	10	9
Sat May 21 23:29:51 2022	1653168591	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	10	10	10
Sat May 21 23:29:45 2022	1653168585	1	10	10	10
Sat May 21 23:29:45 2022	1653168585	1	9	10	9
Sat May 21 23:29:45 2022	1653168585	1	9	11	9
Sat May 21 23:29:44 2022	1653168584	1	10	11	10
Sat May 21 23:29:45 2022	1653168585	1	10	11	9
Sat May 21 23:29:44 2022	1653168584	1	10	11	10
Sat May 21 23:29:46 2022	1653168586	1	9	11	9
