starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:51:22 2022	1653173482	1	7	8	6
Sun May 22 00:51:29 2022	1653173489	1	9	10	8
Sun May 22 00:51:53 2022	1653173513	1	10	11	9
Sun May 22 00:51:13 2022	1653173473	1	11	11	9
Sun May 22 00:51:39 2022	1653173499	1	10	11	9
Sun May 22 00:51:17 2022	1653173477	0	11	11	10
Sun May 22 00:51:38 2022	1653173498	1	11	12	10
Sun May 22 00:51:53 2022	1653173513	1	11	12	11
Sun May 22 00:51:08 2022	1653173468	1	12	12	10
Sun May 22 00:51:56 2022	1653173516	1	12	13	11
Sun May 22 00:51:09 2022	1653173469	1	12	13	10
Sun May 22 00:52:00 2022	1653173520	1	13	13	12
Sun May 22 00:51:53 2022	1653173513	1	13	13	12
Sun May 22 00:51:43 2022	1653173503	1	12	13	11
Sun May 22 00:51:29 2022	1653173489	1	13	14	12
Sun May 22 00:51:10 2022	1653173470	1	13	14	13
Sun May 22 00:51:17 2022	1653173477	1	14	14	13
Sun May 22 00:51:24 2022	1653173484	0	14	14	13
Sun May 22 00:51:33 2022	1653173493	1	14	14	13
Sun May 22 00:51:09 2022	1653173469	1	14	14	13
Sun May 22 00:51:09 2022	1653173469	1	14	15	13
Sun May 22 00:51:13 2022	1653173473	1	14	15	13
Sun May 22 00:51:39 2022	1653173499	1	14	15	13
Sun May 22 00:51:33 2022	1653173493	1	14	15	12
Sun May 22 00:51:48 2022	1653173508	1	14	15	13
Sun May 22 00:51:45 2022	1653173505	1	14	15	12
Sun May 22 00:51:34 2022	1653173494	1	14	15	14
Sun May 22 00:51:08 2022	1653173468	1	14	15	14
Sun May 22 00:51:14 2022	1653173474	1	14	15	14
Sun May 22 00:51:27 2022	1653173487	1	14	15	13
Sun May 22 00:51:27 2022	1653173487	1	15	15	14
Sun May 22 00:51:21 2022	1653173481	1	15	16	14
Sun May 22 00:51:40 2022	1653173500	1	15	16	14
Sun May 22 00:51:36 2022	1653173496	1	15	16	14
Sun May 22 00:51:25 2022	1653173485	1	15	16	14
