starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:42:53 2022	1653172973	1	6	7	6
Sun May 22 00:42:22 2022	1653172942	1	6	7	5
Sun May 22 00:42:34 2022	1653172954	1	7	8	6
Sun May 22 00:42:33 2022	1653172953	1	7	8	7
Sun May 22 00:43:14 2022	1653172994	1	8	9	7
Sun May 22 00:42:26 2022	1653172946	1	8	9	8
Sun May 22 00:42:56 2022	1653172976	1	9	10	8
Sun May 22 00:42:43 2022	1653172963	1	9	10	9
Sun May 22 00:42:42 2022	1653172962	1	10	11	9
Sun May 22 00:43:11 2022	1653172991	1	10	11	8
Sun May 22 00:43:14 2022	1653172994	1	10	11	10
Sun May 22 00:43:07 2022	1653172987	1	11	11	10
Sun May 22 00:42:35 2022	1653172955	0	12	12	11
Sun May 22 00:42:48 2022	1653172968	1	12	13	11
Sun May 22 00:43:13 2022	1653172993	1	12	13	12
Sun May 22 00:42:36 2022	1653172956	1	12	13	12
Sun May 22 00:42:27 2022	1653172947	1	12	13	12
Sun May 22 00:42:23 2022	1653172943	1	12	13	11
Sun May 22 00:42:30 2022	1653172950	1	13	13	12
Sun May 22 00:42:56 2022	1653172976	1	12	13	11
Sun May 22 00:42:47 2022	1653172967	0	13	14	12
Sun May 22 00:43:03 2022	1653172983	1	14	14	12
Sun May 22 00:43:20 2022	1653173000	1	13	14	12
Sun May 22 00:42:41 2022	1653172961	1	13	14	13
Sun May 22 00:42:53 2022	1653172973	1	14	15	13
Sun May 22 00:43:05 2022	1653172985	1	14	15	13
Sun May 22 00:42:53 2022	1653172973	1	14	15	12
Sun May 22 00:42:42 2022	1653172962	0	14	15	13
Sun May 22 00:42:42 2022	1653172962	1	14	15	13
Sun May 22 00:42:41 2022	1653172961	1	14	15	13
Sun May 22 00:42:23 2022	1653172943	1	14	15	13
Sun May 22 00:42:25 2022	1653172945	1	14	15	12
Sun May 22 00:42:39 2022	1653172959	1	14	15	13
Sun May 22 00:42:37 2022	1653172957	1	14	15	13
Sun May 22 00:42:33 2022	1653172953	1	14	15	14
Sun May 22 00:42:31 2022	1653172951	1	14	15	14
Sun May 22 00:43:09 2022	1653172989	1	14	15	14
Sun May 22 00:43:15 2022	1653172995	1	14	15	13
Sun May 22 00:42:48 2022	1653172968	1	15	15	14
Sun May 22 00:42:24 2022	1653172944	2	14	15	14
Sun May 22 00:42:31 2022	1653172951	1	15	15	14
Sun May 22 00:42:45 2022	1653172965	1	15	15	14
Sun May 22 00:43:01 2022	1653172981	1	15	15	14
Sun May 22 00:43:18 2022	1653172998	1	15	16	15
Sun May 22 00:43:00 2022	1653172980	1	15	16	14
Sun May 22 00:42:58 2022	1653172978	1	15	16	14
Sun May 22 00:42:31 2022	1653172951	1	15	16	14
Sun May 22 00:42:49 2022	1653172969	1	15	16	15
Sun May 22 00:42:50 2022	1653172970	2	14	16	13
Sun May 22 00:42:50 2022	1653172970	5	11	16	10
Sun May 22 00:43:16 2022	1653172996	1	15	16	15
Sun May 22 00:42:31 2022	1653172951	1	15	16	15
Sun May 22 00:42:43 2022	1653172963	1	15	16	14
Sun May 22 00:42:26 2022	1653172946	1	15	16	13
Sun May 22 00:43:08 2022	1653172988	1	15	16	15
Sun May 22 00:43:06 2022	1653172986	1	16	16	15
Sun May 22 00:42:36 2022	1653172956	2	14	16	14
Sun May 22 00:42:25 2022	1653172945	1	16	16	15
Sun May 22 00:42:42 2022	1653172962	1	16	17	15
Sun May 22 00:42:49 2022	1653172969	1	16	17	13
Sun May 22 00:43:15 2022	1653172995	1	16	17	15
Sun May 22 00:42:43 2022	1653172963	1	16	17	15
Sun May 22 00:42:37 2022	1653172957	1	16	17	15
Sun May 22 00:42:25 2022	1653172945	1	16	17	15
Sun May 22 00:42:42 2022	1653172962	1	16	17	14
Sun May 22 00:42:29 2022	1653172949	1	16	17	15
Sun May 22 00:43:15 2022	1653172995	1	16	17	15
Sun May 22 00:42:35 2022	1653172955	1	16	17	15
Sun May 22 00:42:29 2022	1653172949	1	16	17	16
Sun May 22 00:42:50 2022	1653172970	2	15	17	15
Sun May 22 00:42:32 2022	1653172952	1	16	17	14
Sun May 22 00:42:39 2022	1653172959	1	16	17	15
Sun May 22 00:42:41 2022	1653172961	1	16	17	16
Sun May 22 00:42:34 2022	1653172954	1	16	17	16
Sun May 22 00:43:13 2022	1653172993	0	17	17	16
Sun May 22 00:43:01 2022	1653172981	1	16	17	16
Sun May 22 00:43:01 2022	1653172981	1	16	17	15
Sun May 22 00:42:26 2022	1653172946	0	17	17	16
Sun May 22 00:43:05 2022	1653172985	1	16	17	15
Sun May 22 00:43:13 2022	1653172993	1	16	17	16
Sun May 22 00:42:46 2022	1653172966	1	17	17	15
Sun May 22 00:43:03 2022	1653172983	1	17	17	14
Sun May 22 00:42:25 2022	1653172945	1	16	17	15
Sun May 22 00:43:03 2022	1653172983	1	16	17	15
Sun May 22 00:42:29 2022	1653172949	1	16	17	16
Sun May 22 00:42:43 2022	1653172963	1	16	17	15
Sun May 22 00:42:29 2022	1653172949	1	17	17	16
Sun May 22 00:43:09 2022	1653172989	1	17	17	15
Sun May 22 00:43:08 2022	1653172988	1	16	17	15
Sun May 22 00:43:14 2022	1653172994	1	17	17	16
Sun May 22 00:43:18 2022	1653172998	1	17	17	16
Sun May 22 00:42:38 2022	1653172958	1	17	17	16
Sun May 22 00:43:13 2022	1653172993	1	17	17	16
Sun May 22 00:43:02 2022	1653172982	1	17	17	16
Sun May 22 00:42:29 2022	1653172949	1	17	17	16
Sun May 22 00:42:42 2022	1653172962	0	17	18	16
Sun May 22 00:43:01 2022	1653172981	1	17	18	16
Sun May 22 00:42:58 2022	1653172978	1	17	18	16
Sun May 22 00:42:50 2022	1653172970	4	14	18	13
Sun May 22 00:42:39 2022	1653172959	1	17	18	16
Sun May 22 00:43:04 2022	1653172984	0	17	18	16
Sun May 22 00:42:55 2022	1653172975	1	17	18	16
Sun May 22 00:42:36 2022	1653172956	2	16	18	16
Sun May 22 00:43:07 2022	1653172987	1	17	18	16
Sun May 22 00:43:00 2022	1653172980	1	17	18	15
Sun May 22 00:42:51 2022	1653172971	1	17	18	16
Sun May 22 00:42:23 2022	1653172943	1	17	18	17
Sun May 22 00:42:43 2022	1653172963	1	17	18	16
Sun May 22 00:42:31 2022	1653172951	1	17	18	16
Sun May 22 00:42:33 2022	1653172953	1	17	18	17
Sun May 22 00:43:11 2022	1653172991	1	17	18	16
Sun May 22 00:42:35 2022	1653172955	1	17	18	17
Sun May 22 00:42:56 2022	1653172976	1	18	18	17
Sun May 22 00:42:56 2022	1653172976	1	17	18	15
Sun May 22 00:43:02 2022	1653172982	1	17	18	16
