starttime	seconds	ctime	dtime	ttime	wait
Sat May 21 23:13:07 2022	1653167587	0	6	6	5
Sat May 21 23:13:07 2022	1653167587	0	6	6	5
Sat May 21 23:13:07 2022	1653167587	1	5	6	5
Sat May 21 23:13:00 2022	1653167580	1	5	6	5
Sat May 21 23:13:07 2022	1653167587	1	6	6	4
Sat May 21 23:13:00 2022	1653167580	1	6	6	5
Sat May 21 23:13:07 2022	1653167587	1	6	6	5
Sat May 21 23:13:07 2022	1653167587	0	6	6	5
Sat May 21 23:13:07 2022	1653167587	1	6	6	5
Sat May 21 23:13:07 2022	1653167587	1	6	6	5
Sat May 21 23:13:00 2022	1653167580	1	5	6	5
Sat May 21 23:13:07 2022	1653167587	1	6	6	5
Sat May 21 23:13:07 2022	1653167587	1	6	6	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:00 2022	1653167580	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	4
Sat May 21 23:13:00 2022	1653167580	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	4
Sat May 21 23:13:00 2022	1653167580	1	6	7	6
Sat May 21 23:12:58 2022	1653167578	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:12:59 2022	1653167579	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:12:57 2022	1653167577	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	0	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	0	7	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:12:59 2022	1653167579	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:12:59 2022	1653167579	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	6	7	5
Sat May 21 23:13:07 2022	1653167587	1	6	7	6
Sat May 21 23:13:00 2022	1653167580	1	6	7	6
Sat May 21 23:12:59 2022	1653167579	1	6	7	6
Sat May 21 23:13:00 2022	1653167580	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	6	7	6
Sat May 21 23:12:59 2022	1653167579	1	7	7	7
Sat May 21 23:13:07 2022	1653167587	1	7	7	5
Sat May 21 23:12:59 2022	1653167579	1	6	7	6
Sat May 21 23:13:00 2022	1653167580	1	6	7	6
Sat May 21 23:13:00 2022	1653167580	1	6	7	6
Sat May 21 23:12:59 2022	1653167579	1	6	7	6
Sat May 21 23:13:00 2022	1653167580	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	7	7	5
Sat May 21 23:13:07 2022	1653167587	1	7	7	7
Sat May 21 23:13:00 2022	1653167580	1	7	7	7
Sat May 21 23:13:08 2022	1653167588	1	6	7	6
Sat May 21 23:13:07 2022	1653167587	1	7	8	5
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:13:00 2022	1653167580	2	6	8	6
Sat May 21 23:12:59 2022	1653167579	1	7	8	7
Sat May 21 23:13:07 2022	1653167587	1	7	8	5
Sat May 21 23:13:00 2022	1653167580	1	6	8	6
Sat May 21 23:12:59 2022	1653167579	1	7	8	7
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:13:00 2022	1653167580	1	6	8	6
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:12:58 2022	1653167578	1	7	8	7
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:12:59 2022	1653167579	1	6	8	6
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:13:00 2022	1653167580	1	6	8	6
Sat May 21 23:12:58 2022	1653167578	1	6	8	6
Sat May 21 23:12:59 2022	1653167579	1	7	8	7
Sat May 21 23:13:00 2022	1653167580	2	6	8	6
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:13:07 2022	1653167587	1	6	8	6
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:13:00 2022	1653167580	2	6	8	6
Sat May 21 23:13:07 2022	1653167587	1	7	8	7
Sat May 21 23:12:59 2022	1653167579	2	6	8	6
Sat May 21 23:12:57 2022	1653167577	1	7	8	6
Sat May 21 23:12:59 2022	1653167579	1	7	8	7
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:13:07 2022	1653167587	1	7	8	7
Sat May 21 23:13:02 2022	1653167582	1	7	8	7
Sat May 21 23:13:07 2022	1653167587	1	7	8	6
Sat May 21 23:12:59 2022	1653167579	2	6	8	6
Sat May 21 23:13:08 2022	1653167588	1	7	8	7
Sat May 21 23:13:08 2022	1653167588	1	7	8	7
Sat May 21 23:12:59 2022	1653167579	2	6	8	6
Sat May 21 23:13:08 2022	1653167588	1	7	8	7
Sat May 21 23:12:58 2022	1653167578	1	7	8	7
Sat May 21 23:13:07 2022	1653167587	2	6	8	6
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:13:42 2022	1653167622	1	7	8	7
Sat May 21 23:12:59 2022	1653167579	1	7	8	7
Sat May 21 23:12:59 2022	1653167579	1	7	8	7
Sat May 21 23:12:59 2022	1653167579	1	7	8	7
Sat May 21 23:13:00 2022	1653167580	1	7	8	7
Sat May 21 23:12:58 2022	1653167578	1	8	8	7
