starttime	seconds	ctime	dtime	ttime	wait
Sat May 21 23:48:55 2022	1653169735	1	14	15	14
Sat May 21 23:48:55 2022	1653169735	2	13	15	13
Sat May 21 23:48:55 2022	1653169735	1	14	15	14
Sat May 21 23:48:55 2022	1653169735	2	13	15	13
Sat May 21 23:48:55 2022	1653169735	2	14	16	14
Sat May 21 23:48:55 2022	1653169735	2	14	16	14
Sat May 21 23:48:55 2022	1653169735	2	14	17	14
Sat May 21 23:48:55 2022	1653169735	2	16	17	16
Sat May 21 23:48:55 2022	1653169735	2	15	17	15
Sat May 21 23:48:55 2022	1653169735	3	16	19	16
Sat May 21 23:48:55 2022	1653169735	2	20	22	19
Sat May 21 23:48:55 2022	1653169735	1	22	23	21
Sat May 21 23:48:55 2022	1653169735	0	23	23	23
Sat May 21 23:48:55 2022	1653169735	1	22	24	22
Sat May 21 23:48:55 2022	1653169735	1	23	24	22
Sat May 21 23:48:55 2022	1653169735	1	23	24	23
Sat May 21 23:48:55 2022	1653169735	3	21	24	21
Sat May 21 23:48:55 2022	1653169735	1	26	26	26
Sat May 21 23:48:55 2022	1653169735	1	26	26	26
Sat May 21 23:48:55 2022	1653169735	1	25	26	25
Sat May 21 23:49:04 2022	1653169744	1	29	29	28
Sat May 21 23:48:34 2022	1653169714	3	27	30	26
Sat May 21 23:48:34 2022	1653169714	1	30	30	29
Sat May 21 23:49:04 2022	1653169744	1	29	31	29
Sat May 21 23:48:55 2022	1653169735	1	32	32	31
Sat May 21 23:48:34 2022	1653169714	2	31	33	30
Sat May 21 23:48:34 2022	1653169714	1	34	34	34
Sat May 21 23:48:43 2022	1653169723	1	34	35	33
Sat May 21 23:48:43 2022	1653169723	1	34	35	33
Sat May 21 23:48:43 2022	1653169723	1	34	35	34
Sat May 21 23:48:43 2022	1653169723	1	34	35	34
Sat May 21 23:48:43 2022	1653169723	0	35	35	34
Sat May 21 23:48:43 2022	1653169723	1	34	35	34
