starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:36:34 2022	1653172594	1	7	8	6
Sun May 22 00:37:24 2022	1653172644	1	9	9	8
Sun May 22 00:36:58 2022	1653172618	1	9	10	8
Sun May 22 00:37:29 2022	1653172649	1	9	10	8
Sun May 22 00:36:49 2022	1653172609	1	10	10	8
Sun May 22 00:37:26 2022	1653172646	1	11	11	10
Sun May 22 00:36:53 2022	1653172613	1	11	11	10
Sun May 22 00:37:20 2022	1653172640	1	11	11	10
Sun May 22 00:36:47 2022	1653172607	1	11	12	10
Sun May 22 00:36:57 2022	1653172617	1	11	12	10
Sun May 22 00:37:00 2022	1653172620	1	11	12	11
Sun May 22 00:37:00 2022	1653172620	1	11	12	11
Sun May 22 00:36:49 2022	1653172609	1	11	12	10
Sun May 22 00:37:02 2022	1653172622	1	12	13	11
Sun May 22 00:37:01 2022	1653172621	1	12	13	12
Sun May 22 00:37:17 2022	1653172637	1	12	13	12
Sun May 22 00:37:13 2022	1653172633	1	12	14	11
Sun May 22 00:37:23 2022	1653172643	1	13	14	12
Sun May 22 00:37:06 2022	1653172626	1	13	14	12
Sun May 22 00:36:49 2022	1653172609	1	13	14	13
Sun May 22 00:36:38 2022	1653172598	1	13	14	12
Sun May 22 00:37:22 2022	1653172642	1	14	14	13
Sun May 22 00:36:47 2022	1653172607	1	13	14	13
Sun May 22 00:37:15 2022	1653172635	1	14	14	13
Sun May 22 00:36:44 2022	1653172604	0	14	15	13
Sun May 22 00:36:38 2022	1653172598	1	14	15	13
Sun May 22 00:37:25 2022	1653172645	1	14	15	14
Sun May 22 00:37:07 2022	1653172627	1	14	15	14
Sun May 22 00:37:27 2022	1653172647	1	14	15	14
Sun May 22 00:37:12 2022	1653172632	1	14	15	14
Sun May 22 00:37:27 2022	1653172647	1	14	15	13
Sun May 22 00:37:09 2022	1653172629	1	14	15	14
Sun May 22 00:37:02 2022	1653172622	1	14	15	14
Sun May 22 00:37:01 2022	1653172621	1	14	15	14
Sun May 22 00:36:37 2022	1653172597	1	14	15	12
Sun May 22 00:36:44 2022	1653172604	1	14	15	13
Sun May 22 00:37:04 2022	1653172624	1	14	15	13
Sun May 22 00:37:07 2022	1653172627	1	14	15	14
Sun May 22 00:37:01 2022	1653172621	1	15	15	14
Sun May 22 00:37:03 2022	1653172623	1	15	15	14
Sun May 22 00:36:56 2022	1653172616	1	15	15	14
Sun May 22 00:36:50 2022	1653172610	1	15	15	14
Sun May 22 00:37:08 2022	1653172628	0	15	15	14
Sun May 22 00:36:51 2022	1653172611	1	15	16	14
Sun May 22 00:36:48 2022	1653172608	1	15	16	15
Sun May 22 00:37:07 2022	1653172627	1	15	16	14
Sun May 22 00:36:43 2022	1653172603	1	15	16	14
Sun May 22 00:37:18 2022	1653172638	1	15	16	14
Sun May 22 00:36:57 2022	1653172617	1	15	16	14
Sun May 22 00:37:00 2022	1653172620	1	15	16	14
Sun May 22 00:37:00 2022	1653172620	1	15	16	14
Sun May 22 00:37:13 2022	1653172633	1	15	16	13
Sun May 22 00:37:16 2022	1653172636	1	15	16	14
Sun May 22 00:36:47 2022	1653172607	1	15	16	15
Sun May 22 00:36:49 2022	1653172609	1	16	16	15
Sun May 22 00:36:57 2022	1653172617	1	16	16	15
Sun May 22 00:37:07 2022	1653172627	1	15	16	14
Sun May 22 00:37:23 2022	1653172643	0	16	16	15
Sun May 22 00:36:35 2022	1653172595	1	15	16	14
Sun May 22 00:36:58 2022	1653172618	1	15	16	15
Sun May 22 00:37:12 2022	1653172632	1	16	16	15
Sun May 22 00:37:08 2022	1653172628	1	16	16	15
Sun May 22 00:36:43 2022	1653172603	1	16	16	15
Sun May 22 00:36:46 2022	1653172606	1	16	16	15
Sun May 22 00:36:58 2022	1653172618	1	16	17	14
Sun May 22 00:37:15 2022	1653172635	1	16	17	15
Sun May 22 00:37:06 2022	1653172626	1	16	17	15
Sun May 22 00:37:09 2022	1653172629	1	16	17	15
Sun May 22 00:37:16 2022	1653172636	1	16	17	15
Sun May 22 00:37:19 2022	1653172639	1	16	17	16
Sun May 22 00:37:09 2022	1653172629	1	16	17	15
Sun May 22 00:36:37 2022	1653172597	1	16	17	15
Sun May 22 00:36:58 2022	1653172618	1	16	17	16
Sun May 22 00:36:50 2022	1653172610	1	16	17	16
Sun May 22 00:37:15 2022	1653172635	1	16	17	16
Sun May 22 00:36:37 2022	1653172597	1	16	17	15
Sun May 22 00:36:45 2022	1653172605	1	16	17	16
Sun May 22 00:37:13 2022	1653172633	1	16	17	15
Sun May 22 00:36:43 2022	1653172603	0	17	17	16
Sun May 22 00:37:05 2022	1653172625	1	16	17	15
Sun May 22 00:36:58 2022	1653172618	1	17	17	16
Sun May 22 00:36:58 2022	1653172618	1	16	17	16
Sun May 22 00:37:22 2022	1653172642	1	16	17	16
Sun May 22 00:37:14 2022	1653172634	1	16	17	15
Sun May 22 00:36:52 2022	1653172612	1	17	17	16
Sun May 22 00:37:09 2022	1653172629	1	17	17	16
Sun May 22 00:37:24 2022	1653172644	1	17	17	15
Sun May 22 00:37:20 2022	1653172640	1	17	17	16
Sun May 22 00:36:52 2022	1653172612	1	17	17	16
Sun May 22 00:37:27 2022	1653172647	1	17	17	16
Sun May 22 00:37:06 2022	1653172626	1	17	17	16
Sun May 22 00:37:26 2022	1653172646	1	16	17	16
Sun May 22 00:36:36 2022	1653172596	1	17	17	16
Sun May 22 00:37:04 2022	1653172624	1	17	18	16
Sun May 22 00:37:22 2022	1653172642	1	17	18	15
Sun May 22 00:36:45 2022	1653172605	1	17	18	16
Sun May 22 00:36:47 2022	1653172607	1	17	18	16
Sun May 22 00:37:26 2022	1653172646	1	17	18	16
Sun May 22 00:37:13 2022	1653172633	1	17	18	16
Sun May 22 00:37:26 2022	1653172646	1	17	18	16
Sun May 22 00:36:35 2022	1653172595	1	16	18	16
Sun May 22 00:36:53 2022	1653172613	1	17	18	15
Sun May 22 00:37:07 2022	1653172627	1	17	18	16
Sun May 22 00:37:17 2022	1653172637	1	17	18	17
Sun May 22 00:37:21 2022	1653172641	1	17	18	17
Sun May 22 00:37:05 2022	1653172625	2	16	18	14
Sun May 22 00:37:01 2022	1653172621	1	17	18	17
Sun May 22 00:36:59 2022	1653172619	1	17	18	16
Sun May 22 00:37:21 2022	1653172641	1	17	18	16
Sun May 22 00:37:10 2022	1653172630	1	17	18	16
Sun May 22 00:37:08 2022	1653172628	1	17	18	16
Sun May 22 00:37:03 2022	1653172623	1	17	18	15
Sun May 22 00:36:49 2022	1653172609	1	17	18	16
Sun May 22 00:37:14 2022	1653172634	1	17	18	17
Sun May 22 00:37:12 2022	1653172632	1	17	18	16
Sun May 22 00:36:57 2022	1653172617	1	18	18	17
Sun May 22 00:36:37 2022	1653172597	1	18	18	17
Sun May 22 00:36:47 2022	1653172607	1	18	18	16
Sun May 22 00:36:40 2022	1653172600	0	18	18	17
Sun May 22 00:37:04 2022	1653172624	1	18	18	17
Sun May 22 00:37:08 2022	1653172628	1	18	18	17
Sun May 22 00:36:58 2022	1653172618	1	18	18	17
Sun May 22 00:36:55 2022	1653172615	1	18	18	17
Sun May 22 00:37:21 2022	1653172641	1	18	18	17
Sun May 22 00:37:20 2022	1653172640	1	18	19	17
Sun May 22 00:36:45 2022	1653172605	1	18	19	17
Sun May 22 00:37:10 2022	1653172630	1	18	19	17
Sun May 22 00:37:13 2022	1653172633	1	18	19	17
Sun May 22 00:36:39 2022	1653172599	1	18	19	17
Sun May 22 00:37:04 2022	1653172624	1	18	19	17
Sun May 22 00:36:46 2022	1653172606	1	18	19	17
Sun May 22 00:36:58 2022	1653172618	1	18	19	17
Sun May 22 00:36:56 2022	1653172616	1	18	19	17
Sun May 22 00:36:58 2022	1653172618	1	18	19	17
Sun May 22 00:37:02 2022	1653172622	1	18	19	18
Sun May 22 00:36:35 2022	1653172595	1	18	19	17
Sun May 22 00:37:22 2022	1653172642	0	18	19	17
Sun May 22 00:36:49 2022	1653172609	1	18	19	17
Sun May 22 00:37:20 2022	1653172640	1	18	19	17
Sun May 22 00:37:04 2022	1653172624	1	18	19	17
Sun May 22 00:37:09 2022	1653172629	1	18	19	17
Sun May 22 00:37:04 2022	1653172624	1	18	19	17
Sun May 22 00:37:06 2022	1653172626	1	18	19	17
Sun May 22 00:37:11 2022	1653172631	1	18	19	18
Sun May 22 00:37:07 2022	1653172627	0	18	19	18
Sun May 22 00:36:40 2022	1653172600	1	18	19	18
Sun May 22 00:37:26 2022	1653172646	1	18	19	18
Sun May 22 00:37:20 2022	1653172640	1	18	19	18
Sun May 22 00:37:21 2022	1653172641	1	18	19	18
Sun May 22 00:37:28 2022	1653172648	1	18	19	17
Sun May 22 00:37:02 2022	1653172622	1	18	19	18
Sun May 22 00:37:06 2022	1653172626	1	18	19	18
Sun May 22 00:36:49 2022	1653172609	0	19	19	18
Sun May 22 00:37:02 2022	1653172622	1	18	19	17
Sun May 22 00:36:46 2022	1653172606	1	18	19	17
Sun May 22 00:36:45 2022	1653172605	1	19	19	18
Sun May 22 00:37:20 2022	1653172640	1	19	19	18
Sun May 22 00:37:17 2022	1653172637	0	19	19	18
Sun May 22 00:36:44 2022	1653172604	1	18	19	18
Sun May 22 00:37:19 2022	1653172639	1	19	19	18
Sun May 22 00:37:02 2022	1653172622	1	19	19	17
Sun May 22 00:36:48 2022	1653172608	1	19	19	17
Sun May 22 00:36:45 2022	1653172605	1	19	19	18
Sun May 22 00:36:49 2022	1653172609	1	19	19	18
Sun May 22 00:37:29 2022	1653172649	1	19	19	18
Sun May 22 00:36:54 2022	1653172614	1	18	19	17
Sun May 22 00:37:02 2022	1653172622	1	19	19	17
Sun May 22 00:37:07 2022	1653172627	1	19	19	18
Sun May 22 00:36:47 2022	1653172607	1	19	19	18
Sun May 22 00:36:58 2022	1653172618	1	19	19	18
Sun May 22 00:36:57 2022	1653172617	1	19	20	18
Sun May 22 00:37:18 2022	1653172638	1	19	20	18
Sun May 22 00:36:49 2022	1653172609	1	19	20	18
Sun May 22 00:36:51 2022	1653172611	1	19	20	18
Sun May 22 00:37:22 2022	1653172642	1	19	20	19
Sun May 22 00:36:56 2022	1653172616	1	18	20	18
Sun May 22 00:37:10 2022	1653172630	1	19	20	18
Sun May 22 00:37:00 2022	1653172620	1	19	20	18
Sun May 22 00:37:19 2022	1653172639	1	19	20	17
Sun May 22 00:36:52 2022	1653172612	1	19	20	19
Sun May 22 00:36:57 2022	1653172617	1	19	20	18
Sun May 22 00:37:23 2022	1653172643	1	19	20	18
Sun May 22 00:37:18 2022	1653172638	0	19	20	18
Sun May 22 00:37:20 2022	1653172640	1	19	20	18
Sun May 22 00:36:44 2022	1653172604	1	19	20	18
Sun May 22 00:36:40 2022	1653172600	1	19	20	18
Sun May 22 00:36:57 2022	1653172617	1	19	20	18
Sun May 22 00:37:09 2022	1653172629	1	19	20	18
Sun May 22 00:37:10 2022	1653172630	1	19	20	18
Sun May 22 00:36:49 2022	1653172609	1	19	20	18
Sun May 22 00:36:35 2022	1653172595	1	19	20	18
Sun May 22 00:36:49 2022	1653172609	1	19	20	17
